Date,Barcelona,London,Paris,Berlin,Rome,Madrid,Moscow,Istanbul,Kiev,Vienna,Hamburg,Munich,Naples,Athens,Warsaw,Bucharest,Budapest,Sofia,Brussels,Amsterdam,Prague,Birmingham,Stockholm,Minsk,Oslo,Copenhagen,Helsinki,Dublin,Lyon,Marseille,Lille,Geneva,Zurich,Milan,Florence,Nice,Lisbon,Edinburgh,Porto,Glasgow,Reykjavik,Belgrade,Krakow,Seville,Turin,The Hague
2022-06-28,161440.12263700273,125281.6733282477,489319.22369204287,433191.47920997674,72744.99250115256,40127.3525319953,124681.37079854953,161513.97048881766,244080.50896305803,325024.902827899,607834.9822455684,92327.71918584617,447534.423610688,91478.08053477546,106155.55264650613,332957.84662026406,557816.19793634,144895.72002919216,93222.27673985975,493389.19800021325,306850.12352017855,30969.93007829046,428357.2231549511,411917.63832331763,393745.8173550386,519419.46169565665,181606.85630416422,92368.55671659377,492586.23100351443,546904.2971697302,524671.7274400822,74474.58859051346,413832.72897667263,329535.372906422,567707.5687378509,368236.41097034136,523159.941004967,94921.68772647582,427615.8056357609,192248.60689863344,505639.48964370694,128350.55677434393,66688.893563406,248643.87321874328,44707.95894890395,
2022-06-29,156674.50039186332,105344.0347472895,459840.3209495207,441377.0331540231,78414.37692782869,40511.49175734215,127884.4766870224,143518.717904186,258989.66840262653,331868.48781255673,536225.7248868576,91058.0901956614,429055.04841338936,88321.0245223384,123200.79445574898,375307.26753243,572321.1894427495,178324.34281085822,87962.56962340794,549492.3011419534,327675.7063642536,30795.18389851514,415569.254835212,444502.47464257287,392497.5455104775,503754.86161086085,169318.59421982223,113895.98344826391,444485.91425264266,516754.12636881607,529861.6573937458,76093.71044907231,400237.4543844975,359709.9552275679,629323.2487224977,387809.48666968686,524497.9822460702,117214.34898344731,410523.4240213725,210855.1364234274,595549.4838782876,128501.15293770623,78731.75500736057,255515.5762681842,50497.275829893784,
2022-06-30,158290.6818065537,104639.18106064055,507018.0466267473,410661.92705897737,76466.99283744366,40758.01878734133,117738.05804415492,160428.84944741873,232064.37057664013,392172.9782716696,464961.63312415924,100536.22581512369,403141.1640663074,83380.44945593446,105639.14115047037,334825.9918379629,640836.8298069045,181557.94967494207,95964.94087681071,580522.8085473804,297174.27266399335,29353.03263842292,387978.75117083685,493080.331819179,430326.0217705191,597559.2601989856,144880.4310360783,96769.19341370545,436419.6729519175,653299.323127046,521483.00677538395,81439.990542976,356400.7538529527,314613.44272362534,662201.6360534575,383788.40793871426,513862.9225290904,115523.92470084812,374817.0342328374,172142.28018351598,577757.2513603537,139187.98311321068,74894.8752878152,245229.38490775324,43526.85032417823,
2022-07-01,372356.64715149294,113819.77859285395,389812.197400275,448367.1752711404,71980.76172268283,41586.58414409958,128721.19658982636,146155.70727920593,236944.08156048064,335497.86426090606,494293.48207985476,90620.58227031294,351359.1125365223,88430.00626658688,114972.38435586619,341157.94131731556,584182.549510041,154019.8653745003,89948.54816444687,501360.69637594966,306797.6679756828,24982.00262859051,407625.5426571432,491667.52336909494,396172.8658793748,593044.6312777317,166413.96009499623,97517.08537863746,425857.6605871193,545758.7863947109,589226.558700862,82866.02318813256,387207.40791644674,357058.3462106778,600637.788499676,295826.2966979796,460319.9941521355,122995.93210378064,380033.7000762505,188623.46824551234,591899.3400109942,110883.45193658904,68338.51693826757,246544.37525915646,51242.01757617965,
2022-07-02,369244.25025955576,119573.1660771623,450021.64075106784,413642.0316221112,91182.99570867259,43946.34256514171,125056.50242408169,145870.91920516788,235752.15649649207,363689.36940991983,429088.99245264253,86829.32362229741,400424.06255580107,76431.70973498578,105114.05339157958,329127.16486388457,473541.1043536811,155499.0974763361,86759.54374079648,540916.7321715453,337612.27917182463,27541.53642876946,406716.16336731607,409437.4857072628,407313.9706161634,508670.63401549595,171028.9327028009,101926.57496441774,428935.77037847566,530767.6067265935,578113.4148840745,73950.10893618834,368155.1802846858,345205.7243337072,575519.781577946,351602.84099117114,490144.83122119604,127016.80490032854,354172.69763603096,229419.44310040722,574294.8752119432,108086.79932425733,69938.7884559624,244052.2225189331,42970.73035527107,
2022-07-03,357853.9088307029,112109.38565160538,381398.70896094333,417852.719802326,89530.98672919959,37218.4210611944,109387.53720975538,144404.62391176925,219720.6926269292,298218.7635207028,539792.4956498174,88208.60563508047,358458.98963884363,84475.08919111914,109363.6671184862,393070.0805718334,561443.8552708639,171855.20016407288,88025.03496268089,510723.52575857943,335217.9590790081,26335.571618470898,397334.385657551,422598.5640404131,438279.01235117036,506864.4709940089,169425.68250202262,94519.08648598735,468774.13951617654,549803.7471149828,538994.9924166135,76247.81236257938,383456.70351869974,330630.01622959937,625014.251367237,377551.89217523683,476608.42824639,132512.09168802688,405905.74297097727,187290.55423561623,604892.3455755508,110179.44364034534,69964.16856061699,250570.2569871161,42189.143146463415,
2022-07-04,368217.4079586924,123915.23309248209,402281.0221208151,479183.4563764883,85462.6882486755,37019.511320510544,135382.96309701467,145481.94198716508,251071.18087201891,402973.04349833366,541805.4683036215,101296.30110720781,439855.9942787372,85249.93064437972,115465.39737825209,374052.3029227966,591575.32967156,133290.21230470683,104871.0550514266,535930.0064902167,288693.7722262432,30349.52098090791,411325.26629598555,433977.0930569044,431376.79791611753,488848.9399501559,170184.64721949256,93157.87990308815,446135.90325247566,460754.4145876722,519346.7360669075,77868.60040187454,374920.4856769131,322610.2937774304,630274.9558346572,368278.80366106465,481310.5738936023,114627.27273730865,367409.0722154725,193401.06812417632,690378.2928853462,115215.8522081548,70722.02419544903,200202.5023029493,37523.641443310866,
2022-07-05,389853.3340339329,119684.35580491394,516844.25186758465,396112.1790472649,72571.2613383536,37276.52874772999,116515.50843835776,165435.9898493103,250877.62604708035,367629.7861830745,531416.201104292,95878.88645279813,419279.4819612905,81089.93955336194,104210.01856480399,373242.64180872595,594230.1928080566,139394.73740586804,77747.22321805927,585929.8690581515,291861.4934366286,31109.796674596924,466160.2527943044,448752.3669383362,395823.5818706543,553707.8579856127,164782.64370825115,102878.35083564957,446389.9229329076,515311.2030690023,584392.5618213397,79409.23887047349,320175.37389683153,395196.6870249944,572363.0321640879,386587.9506085757,568906.5231759043,127259.14206109692,371041.46000834444,183244.70273738285,582800.6705959832,93805.50097862435,73211.42568178565,206157.24056000373,46270.580873874394,
2022-07-06,373617.36265169573,119550.18113291152,505192.7848995203,348680.1839914323,83701.36243675108,41793.63154144426,105306.50053442732,118449.05114040678,253366.29759896445,345600.24908795825,597574.7613335018,89098.33138924756,396794.04062613973,87192.12629976649,119601.04297094076,391533.6209061225,523573.8523417563,160102.68524204704,93887.15113270243,541894.0461674243,316029.28425535833,31246.405262482906,436793.16698381846,415577.00749589514,384327.55565848376,498679.9579744189,159201.49787089165,95928.17529031576,401568.11147332203,591821.6733628269,544028.8918028019,75230.37317150226,416900.6264821194,309317.4947280269,604892.0056775545,413348.3360960516,420228.6830198098,123459.1976849549,397380.3031897468,202463.27615597946,612267.5991679062,117534.51563558444,84850.08430644764,220496.88646195614,41023.90433294488,
2022-07-07,374124.0033463014,116972.19603016283,439481.4839604352,487766.1307206993,82351.40703869855,44917.89893153361,111230.24119536893,122149.74414385691,272227.88743309805,366869.25699942076,602839.8734829304,90195.54126357926,317034.29723423836,78996.34476504436,100636.57407104521,436118.7750853749,592592.85355645,184088.39751076256,78150.69649760339,446831.03419712593,356569.16767485155,26751.853991832962,519083.22143644467,412105.3452052636,446178.37203566456,493473.002864365,152335.73549414918,97171.94237689883,406539.105941887,521057.8051377826,505674.27364907373,75309.40111966962,380085.61501649197,338836.5624569269,644976.1001930651,369342.5622509806,480000.06725824904,104911.29065511665,373226.54414705955,185552.58538235916,693782.3707741384,113822.33415038712,71614.72787023842,231858.8888855763,40396.97426720874,
2022-07-08,389001.57649960986,132864.07739236963,403585.25518325553,520203.050157818,81116.22123786723,39439.86545880304,111463.27258507465,139117.9680555946,268089.9162397613,311164.53166831046,542597.417214655,80408.33135501754,362806.87747959443,87693.3697151268,111683.16722196987,307331.4759251889,582306.3692127168,158071.84438580077,89495.89485859375,539616.943893922,265292.28185265436,21622.334666395094,430608.4673154257,431627.26604311576,429664.51548527647,549776.6013413827,135815.9436889065,96839.9719022361,520120.7130119638,512282.2590735292,458652.4760984006,84433.68804125792,367730.4077963359,311085.807747919,678446.2282365267,347017.9015211818,536605.5422189243,140036.5925100842,371802.6619605937,194238.1996119619,571978.8593349302,126221.77837400806,74283.21261047441,241567.15167554992,47032.019990843,
2022-07-09,387887.74255009904,110168.63814132834,345844.53162252496,418072.8759958246,86174.7697966282,32674.01638691464,121884.46907726511,145606.80473985695,230969.88743024127,383899.81506773527,456152.9298554484,94791.68489139655,415453.9599794802,87976.72945926126,117775.82649933557,334982.19122032926,653633.5478040266,165103.51096378887,87145.8312116991,572061.792740338,320280.9745147365,24049.03320170064,414462.4513314707,468849.76824291504,347591.9392900722,484255.3086922373,164480.046901884,107612.0448777909,432913.69471177884,606143.3742237976,518844.7260737184,83397.6496750457,365418.87622444687,378224.40233844175,624330.0085715451,388945.8874522467,431816.8176272941,107563.75890720899,379246.00629790314,210555.29341269776,685163.37669963,122022.07749239543,61026.19260441707,240377.78590894758,46654.985638670914,
2022-07-10,364013.58623042144,94054.31979667817,443755.4012039214,365131.857574312,82324.7375441536,35280.88861327727,118718.70330023025,153467.15254411846,246859.60284448374,341630.51274460997,577260.9349620581,78991.51980646349,431996.8928473668,64593.629718562865,115535.97245320078,338462.60575811146,509549.4554207071,178636.43900802376,75219.07391931332,511474.21530363517,278815.061328587,31905.257518857507,426135.3834361208,419013.3045577605,393405.0636866922,507231.25019862904,162512.52212761794,101377.24798512418,411218.13629932376,607492.1560322458,575575.5870435073,78944.0830341943,393538.74599421246,354428.02777101885,591400.4358648581,369188.2695324406,463991.20087522664,125634.34030017516,403035.8604745699,186144.10626373353,598559.8086638601,112542.74371304213,67807.2989977049,255230.4871147864,46648.51653530886,
2022-07-11,380451.74408986664,126382.01948537234,568461.277318398,421349.2745655801,82980.57856378022,38127.13594942624,118107.13892215796,150942.1523797719,229457.98489986674,344995.0545226384,574535.9208407347,97463.83437314889,428729.5950993381,92280.21404272236,128767.90680993044,331779.7067427376,520070.0773059359,191386.4019450814,93087.28807727668,562179.6870385618,297405.6201724447,27816.680313327957,440904.9340715207,467770.9710109675,415292.0045761214,446271.1086388632,167271.8543145536,101819.79645601069,500518.5391865497,571356.5211951985,653332.303621339,86497.57366803737,355214.1334818774,312988.6079441799,586770.0785415386,374360.9255036335,468480.3033786104,125347.10755006417,428837.27677262283,209604.86837672698,683594.4235731107,126234.52360469513,77478.66128570677,255818.8319657373,41736.5158636965,
2022-07-12,386933.6953366846,107905.75851482422,492672.91236186575,422187.89406737563,82334.35889693316,39026.830155626856,127395.3018269674,140967.06294334368,244672.67934593375,336926.06109897996,563711.4144961742,92880.53030583146,343634.24908907927,63714.171835919056,104439.34169316996,325321.2636045141,528798.8354424132,156222.8436958458,87532.86507812684,491957.38062110724,304170.56050555274,27188.670812472115,450848.2369281945,518591.78299582785,439839.55811200256,550357.6356089191,142994.74784625467,108228.3938180362,460478.2541396213,528687.6619404522,554673.057447146,73689.07889401943,313547.30632424424,344519.92327583756,615598.254993594,370245.17175375466,480445.6980614996,124235.3835626932,396673.8788998513,210135.1373074875,634212.9544276894,128540.60316058983,72814.30508099007,217940.7176447571,43213.044078082115,
2022-07-13,396206.5634695507,112973.67100339284,454441.5163044343,425516.62012694293,80478.48599219136,39514.86772544051,124678.12160393325,157294.36810417488,232668.54696403298,334429.0474166843,593288.4460093754,109490.0158069436,403287.22568427824,80104.38651590694,99021.8922922226,347477.45312149596,520815.03552644624,163560.385938738,75116.67714747746,458822.8888196694,302764.9520248529,33137.629431680565,512438.459915284,425502.92474428256,445780.6644318055,606217.2640474774,168392.0004053224,102121.68657905808,473207.7426779996,538153.0527528446,518070.0467080319,85912.76220392519,395028.31944775925,337771.24034748046,583866.0221466058,447083.31437090755,426726.7334276441,116745.51893492133,403277.1241090373,213805.9999338028,613004.5842864043,113717.82327899244,45773.83726724317,238763.87763556014,43325.30846940807,
2022-07-14,383808.649169861,123741.30946618486,501965.3358030297,393595.6668769142,67163.98734167733,40975.545712300474,124446.7512299582,157424.11849211124,281673.4647203673,370211.60071115417,498834.4491074801,83843.31159421527,425779.19495343196,91168.30833686996,104166.6206104897,321361.8288198472,503477.40243111114,187654.42921766758,96341.11228087134,526585.7104837584,299925.468823867,32611.45545803207,411327.35576534097,475948.95014930423,429650.1022206496,559939.71699925,186448.52428866495,100996.06233872502,452218.94089617603,513367.52567091654,506108.9090721359,79340.12847345803,398455.3077572531,317270.42297667084,598260.1901901006,311138.95053851086,512480.4373592143,129599.516107213,372867.0462544292,199382.68248434676,595163.6527870191,118186.73478869323,74347.68996889573,218400.93417769394,46998.59635485147,
